captcha_id,label,path,digit_sources,augment_params,quality_status
captcha_001563,0513,data/captcha_images/captcha_001563_0513.png,sklearn_01212|sklearn_00288|sklearn_00221|sklearn_01588,"{""blur_radius"": 0.8071628106563428, ""rotation"": 3.1448532434860246, ""brightness"": 0.9107758925720435, ""contrast"": 1.0463468309832367, ""noise_sigma"": 2.4367433259738496, ""line_count"": 0, ""perspective_strength"": 0.01616183072654127}",unreviewed
captcha_000092,0028,data/captcha_images/captcha_000092_0028.png,sklearn_01065|sklearn_00855|sklearn_01273|sklearn_01057,"{""blur_radius"": 0.8011619421000817, ""rotation"": -1.6786557410567067, ""brightness"": 1.0659379161213391, ""contrast"": 0.8673467948319712, ""noise_sigma"": 6.6799791304027485, ""line_count"": 3, ""perspective_strength"": 0.034198702737977}",unreviewed
captcha_004423,1535,data/captcha_images/captcha_004423_1535.png,sklearn_01168|sklearn_00808|sklearn_00706|sklearn_00176,"{""blur_radius"": 0.5441003300561469, ""rotation"": -3.0990331277781182, ""brightness"": 1.0510337156005298, ""contrast"": 0.9468331106834409, ""noise_sigma"": 8.013964736633381, ""line_count"": 1, ""perspective_strength"": 0.005026787349049392}",unreviewed
captcha_000167,6595,data/captcha_images/captcha_000167_6595.png,sklearn_00196|sklearn_01650|sklearn_01574|sklearn_00495,"{""blur_radius"": 0.8264003015865846, ""rotation"": 2.731226362691814, ""brightness"": 1.1118235501993394, ""contrast"": 0.9038493776038209, ""noise_sigma"": 3.3013353887298047, ""line_count"": 1, ""perspective_strength"": 0.004528634307555832}",unreviewed
captcha_003899,1263,data/captcha_images/captcha_003899_1263.png,sklearn_00341|sklearn_01159|sklearn_00195|sklearn_00062,"{""blur_radius"": 0.33275158865407195, ""rotation"": -0.2267597344523642, ""brightness"": 0.8606606609187184, ""contrast"": 1.0118756791288157, ""noise_sigma"": 3.6734184500529112, ""line_count"": 0, ""perspective_strength"": 0.006139515045433333}",unreviewed
captcha_001852,5031,data/captcha_images/captcha_001852_5031.png,sklearn_00878|sklearn_01697|sklearn_00063|sklearn_01264,"{""blur_radius"": 0.11428748863171885, ""rotation"": -3.2615289620032897, ""brightness"": 1.0389667656883752, ""contrast"": 0.9428574944342476, ""noise_sigma"": 4.688253894534297, ""line_count"": 0, ""perspective_strength"": 0.004572050544380764}",unreviewed
captcha_004366,9516,data/captcha_images/captcha_004366_9516.png,sklearn_00553|sklearn_01524|sklearn_01737|sklearn_01321,"{""blur_radius"": 0.20159286487415573, ""rotation"": 3.336660327933549, ""brightness"": 1.0536430223139055, ""contrast"": 0.9176286499139528, ""noise_sigma"": 7.547976427437943, ""line_count"": 3, ""perspective_strength"": 0.007486658700640732}",unreviewed
captcha_002013,6996,data/captcha_images/captcha_002013_6996.png,sklearn_00444|sklearn_00635|sklearn_01392|sklearn_00156,"{""blur_radius"": 0.47422130308451027, ""rotation"": -0.7648105257254523, ""brightness"": 1.1450352056419346, ""contrast"": 1.0782426602024786, ""noise_sigma"": 7.755383166688198, ""line_count"": 2, ""perspective_strength"": 0.021442616405924774}",unreviewed
captcha_001615,3191,data/captcha_images/captcha_001615_3191.png,sklearn_00691|sklearn_00493|sklearn_00092|sklearn_00856,"{""blur_radius"": 0.6107086393453613, ""rotation"": 3.588287556318318, ""brightness"": 0.9275070852207702, ""contrast"": 1.1742093041352812, ""noise_sigma"": 3.686257644481838, ""line_count"": 3, ""perspective_strength"": 0.03253346640777727}",unreviewed
captcha_003170,8164,data/captcha_images/captcha_003170_8164.png,sklearn_00352|sklearn_00647|sklearn_01085|sklearn_00780,"{""blur_radius"": 0.44079456711923715, ""rotation"": -1.6425540308783946, ""brightness"": 1.1137581056956327, ""contrast"": 0.8551262033033654, ""noise_sigma"": 4.835951312435748, ""line_count"": 1, ""perspective_strength"": 0.03177395403762726}",unreviewed
captcha_002515,3315,data/captcha_images/captcha_002515_3315.png,sklearn_00431|sklearn_01460|sklearn_00883|sklearn_00391,"{""blur_radius"": 0.8907304206578586, ""rotation"": 1.671676373349671, ""brightness"": 0.9736504677910665, ""contrast"": 0.869583876042938, ""noise_sigma"": 2.803807516008544, ""line_count"": 3, ""perspective_strength"": 0.017446993040168984}",unreviewed
captcha_000875,8857,data/captcha_images/captcha_000875_8857.png,sklearn_01340|sklearn_00515|sklearn_00155|sklearn_00754,"{""blur_radius"": 0.5620994339257441, ""rotation"": -1.5485642600073986, ""brightness"": 1.02864543147064, ""contrast"": 1.0736372565986565, ""noise_sigma"": 6.128242371146308, ""line_count"": 2, ""perspective_strength"": 0.03102742857237738}",unreviewed
captcha_002996,4893,data/captcha_images/captcha_002996_4893.png,sklearn_00320|sklearn_01544|sklearn_00119|sklearn_00708,"{""blur_radius"": 0.3699957414852397, ""rotation"": 1.6599448414390992, ""brightness"": 0.879480324471648, ""contrast"": 1.2234118139620174, ""noise_sigma"": 5.82862323702104, ""line_count"": 1, ""perspective_strength"": 0.0011805452850957932}",unreviewed
captcha_003857,0068,data/captcha_images/captcha_003857_0068.png,sklearn_01229|sklearn_00036|sklearn_01005|sklearn_00903,"{""blur_radius"": 0.7111035017669087, ""rotation"": -0.8837394911019558, ""brightness"": 1.068451963002527, ""contrast"": 1.0779298211622033, ""noise_sigma"": 6.156283645177623, ""line_count"": 2, ""perspective_strength"": 0.0069942537237841955}",unreviewed
captcha_003910,0920,data/captcha_images/captcha_003910_0920.png,sklearn_00848|sklearn_00092|sklearn_01600|sklearn_01099,"{""blur_radius"": 0.7959611394818231, ""rotation"": 2.0596339370291004, ""brightness"": 1.1106896448139285, ""contrast"": 1.1425141711803388, ""noise_sigma"": 2.6000237652874625, ""line_count"": 0, ""perspective_strength"": 0.03257742315781022}",unreviewed
captcha_001065,7923,data/captcha_images/captcha_001065_7923.png,sklearn_01432|sklearn_00644|sklearn_00826|sklearn_01765,"{""blur_radius"": 0.676460085698863, ""rotation"": -2.3212538453660096, ""brightness"": 0.8755388812131166, ""contrast"": 1.0233797572527559, ""noise_sigma"": 3.8584517860088425, ""line_count"": 1, ""perspective_strength"": 0.01767825174053316}",unreviewed
captcha_003751,2841,data/captcha_images/captcha_003751_2841.png,sklearn_01490|sklearn_00872|sklearn_00194|sklearn_00906,"{""blur_radius"": 0.896890150664678, ""rotation"": 3.727882608937642, ""brightness"": 0.8985495134539848, ""contrast"": 0.8576637249009297, ""noise_sigma"": 4.783782678163641, ""line_count"": 1, ""perspective_strength"": 0.025913188209049306}",unreviewed
captcha_000922,3632,data/captcha_images/captcha_000922_3632.png,sklearn_00735|sklearn_00960|sklearn_01290|sklearn_00761,"{""blur_radius"": 0.3771833264310763, ""rotation"": -1.5329481557228979, ""brightness"": 1.0686107723289648, ""contrast"": 0.9147312848388959, ""noise_sigma"": 8.282878779056443, ""line_count"": 0, ""perspective_strength"": 0.022556742933406447}",unreviewed
captcha_001911,8119,data/captcha_images/captcha_001911_8119.png,sklearn_00722|sklearn_01168|sklearn_00312|sklearn_01446,"{""blur_radius"": 0.5489609603717468, ""rotation"": -2.499814311670387, ""brightness"": 0.9325559763931333, ""contrast"": 0.929315086378764, ""noise_sigma"": 5.763225564110659, ""line_count"": 1, ""perspective_strength"": 0.01568119827637487}",unreviewed
captcha_003788,3172,data/captcha_images/captcha_003788_3172.png,sklearn_00448|sklearn_00493|sklearn_01711|sklearn_01625,"{""blur_radius"": 0.4789338947045785, ""rotation"": -3.6964175638850403, ""brightness"": 0.9097039807769716, ""contrast"": 1.1887930173898789, ""noise_sigma"": 4.013650353960685, ""line_count"": 1, ""perspective_strength"": 0.0012237796611001563}",unreviewed
captcha_001782,5578,data/captcha_images/captcha_001782_5578.png,sklearn_01319|sklearn_00636|sklearn_01509|sklearn_01468,"{""blur_radius"": 0.23906793707796245, ""rotation"": -0.5144466206396663, ""brightness"": 0.8548726825363574, ""contrast"": 0.8822116772699353, ""noise_sigma"": 6.3264664360509295, ""line_count"": 1, ""perspective_strength"": 0.020496910715245037}",unreviewed
captcha_001930,3752,data/captcha_images/captcha_001930_3752.png,sklearn_00821|sklearn_00007|sklearn_00245|sklearn_00371,"{""blur_radius"": 0.15246300812290353, ""rotation"": -3.162957093472893, ""brightness"": 1.0274441095670015, ""contrast"": 1.078657681529876, ""noise_sigma"": 8.930403958521078, ""line_count"": 2, ""perspective_strength"": 0.0022326690699900295}",unreviewed
captcha_003492,2812,data/captcha_images/captcha_003492_2812.png,sklearn_01031|sklearn_00158|sklearn_01298|sklearn_00340,"{""blur_radius"": 0.6197929374650146, ""rotation"": 3.7357861313850043, ""brightness"": 1.0953958830915838, ""contrast"": 1.0584349377049889, ""noise_sigma"": 8.889489962779898, ""line_count"": 3, ""perspective_strength"": 0.011475035028692042}",unreviewed
captcha_003723,2575,data/captcha_images/captcha_003723_2575.png,sklearn_00538|sklearn_00531|sklearn_00007|sklearn_01064,"{""blur_radius"": 0.7628404630881488, ""rotation"": 3.208991025411592, ""brightness"": 0.9021440396151416, ""contrast"": 1.017015330327128, ""noise_sigma"": 3.90424141940209, ""line_count"": 3, ""perspective_strength"": 0.011012961890293905}",unreviewed
captcha_000051,1475,data/captcha_images/captcha_000051_1475.png,sklearn_01546|sklearn_00124|sklearn_00894|sklearn_01659,"{""blur_radius"": 0.2752851803017234, ""rotation"": 1.4188117126540192, ""brightness"": 0.905095996280224, ""contrast"": 1.0825965198458292, ""noise_sigma"": 7.066789584500393, ""line_count"": 1, ""perspective_strength"": 0.009549029074595719}",unreviewed
captcha_001283,9765,data/captcha_images/captcha_001283_9765.png,sklearn_01230|sklearn_00283|sklearn_00662|sklearn_00521,"{""blur_radius"": 0.37321922599834145, ""rotation"": -2.8891103338858493, ""brightness"": 1.0636810906949434, ""contrast"": 1.2162309939867755, ""noise_sigma"": 4.868417372733945, ""line_count"": 3, ""perspective_strength"": 0.03458341345228712}",unreviewed
captcha_000963,6222,data/captcha_images/captcha_000963_6222.png,sklearn_01252|sklearn_01232|sklearn_00207|sklearn_00700,"{""blur_radius"": 0.666952333511522, ""rotation"": -3.1092269250311686, ""brightness"": 0.8990850591185974, ""contrast"": 0.8857102529238534, ""noise_sigma"": 5.241383867002892, ""line_count"": 3, ""perspective_strength"": 0.017949762307744102}",unreviewed
captcha_004134,9583,data/captcha_images/captcha_004134_9583.png,sklearn_00417|sklearn_00671|sklearn_00515|sklearn_00354,"{""blur_radius"": 0.5136225078307878, ""rotation"": 2.586006366568528, ""brightness"": 1.1413204285587288, ""contrast"": 0.9324665143050043, ""noise_sigma"": 4.914175094102616, ""line_count"": 2, ""perspective_strength"": 0.03226573529465837}",unreviewed
captcha_001776,5267,data/captcha_images/captcha_001776_5267.png,sklearn_01461|sklearn_01169|sklearn_01755|sklearn_00137,"{""blur_radius"": 0.2689332906376989, ""rotation"": -1.9142550103040996, ""brightness"": 1.1280717297241885, ""contrast"": 1.0534250581229991, ""noise_sigma"": 6.505104196972522, ""line_count"": 2, ""perspective_strength"": 0.004081859539443634}",unreviewed
captcha_001061,3503,data/captcha_images/captcha_001061_3503.png,sklearn_01438|sklearn_00938|sklearn_00179|sklearn_01390,"{""blur_radius"": 0.5734921859895519, ""rotation"": 2.285627259310436, ""brightness"": 1.1414153887618923, ""contrast"": 0.9853944562102094, ""noise_sigma"": 6.356584440595892, ""line_count"": 3, ""perspective_strength"": 0.03471796928440781}",unreviewed
captcha_003336,7813,data/captcha_images/captcha_003336_7813.png,sklearn_01728|sklearn_01537|sklearn_01709|sklearn_00319,"{""blur_radius"": 0.7594465373261179, ""rotation"": 3.0132235219808816, ""brightness"": 1.1473713152462621, ""contrast"": 1.202454630759362, ""noise_sigma"": 3.7089178914016854, ""line_count"": 1, ""perspective_strength"": 0.031038654219652496}",unreviewed
captcha_000757,9570,data/captcha_images/captcha_000757_9570.png,sklearn_01616|sklearn_00850|sklearn_00932|sklearn_00266,"{""blur_radius"": 0.6427025653460027, ""rotation"": -1.1063291953066123, ""brightness"": 0.9376331499409378, ""contrast"": 1.0947239022315616, ""noise_sigma"": 6.008601217120021, ""line_count"": 1, ""perspective_strength"": 0.034629643154364766}",unreviewed
captcha_004651,6179,data/captcha_images/captcha_004651_6179.png,sklearn_00741|sklearn_01774|sklearn_00707|sklearn_01759,"{""blur_radius"": 0.7721440917827277, ""rotation"": 3.4371200719244905, ""brightness"": 0.9416292013632477, ""contrast"": 1.1140882794155176, ""noise_sigma"": 7.665859214100833, ""line_count"": 3, ""perspective_strength"": 0.02518299473736674}",unreviewed
captcha_000582,3980,data/captcha_images/captcha_000582_3980.png,sklearn_00859|sklearn_01038|sklearn_01664|sklearn_00311,"{""blur_radius"": 0.8552287503728868, ""rotation"": -3.2118782930201446, ""brightness"": 1.0133953843719616, ""contrast"": 1.1758364518849787, ""noise_sigma"": 2.1006087808850458, ""line_count"": 1, ""perspective_strength"": 0.01645088900232263}",unreviewed
captcha_001369,4765,data/captcha_images/captcha_001369_4765.png,sklearn_00800|sklearn_01269|sklearn_01163|sklearn_01361,"{""blur_radius"": 0.7753648938937848, ""rotation"": 1.4642030247404705, ""brightness"": 0.8771912922258247, ""contrast"": 1.0274449299929669, ""noise_sigma"": 2.5710423645559883, ""line_count"": 3, ""perspective_strength"": 0.034476123620561884}",unreviewed
captcha_001371,3189,data/captcha_images/captcha_001371_3189.png,sklearn_00859|sklearn_00397|sklearn_01707|sklearn_01230,"{""blur_radius"": 0.3376238057527635, ""rotation"": 3.738521021666954, ""brightness"": 0.9121726329942802, ""contrast"": 1.1247048308294039, ""noise_sigma"": 8.936260589332033, ""line_count"": 2, ""perspective_strength"": 0.03468954271200553}",unreviewed
captcha_002372,6210,data/captcha_images/captcha_002372_6210.png,sklearn_00741|sklearn_00207|sklearn_00397|sklearn_01445,"{""blur_radius"": 0.8762990550333293, ""rotation"": -2.7760227549779826, ""brightness"": 0.8532818838124462, ""contrast"": 1.206930782711258, ""noise_sigma"": 3.5213004110283106, ""line_count"": 2, ""perspective_strength"": 0.0051079185578283}",unreviewed
captcha_000518,0629,data/captcha_images/captcha_000518_0629.png,sklearn_01342|sklearn_00156|sklearn_00502|sklearn_01704,"{""blur_radius"": 0.824892517589772, ""rotation"": 3.0633966756482813, ""brightness"": 1.0683612551925386, ""contrast"": 0.9639632764657196, ""noise_sigma"": 3.9308902075894454, ""line_count"": 2, ""perspective_strength"": 0.011579474389313506}",unreviewed
captcha_003353,1201,data/captcha_images/captcha_003353_1201.png,sklearn_01613|sklearn_01104|sklearn_00072|sklearn_00856,"{""blur_radius"": 0.4685323071856883, ""rotation"": 0.2904395792307639, ""brightness"": 1.0873845210636643, ""contrast"": 0.984810090251662, ""noise_sigma"": 5.531418109390503, ""line_count"": 2, ""perspective_strength"": 0.026094245526350895}",unreviewed
captcha_003064,1697,data/captcha_images/captcha_003064_1697.png,sklearn_01631|sklearn_00622|sklearn_00069|sklearn_01509,"{""blur_radius"": 0.18256858570860804, ""rotation"": -0.3735441501390717, ""brightness"": 1.0024846548266926, ""contrast"": 1.18900767707893, ""noise_sigma"": 6.003768678052558, ""line_count"": 1, ""perspective_strength"": 0.025458319862299156}",unreviewed
captcha_000162,3912,data/captcha_images/captcha_000162_3912.png,sklearn_00226|sklearn_00655|sklearn_00693|sklearn_00084,"{""blur_radius"": 0.6073609801754744, ""rotation"": 1.689344472607396, ""brightness"": 0.9920792367736342, ""contrast"": 1.0445011841075686, ""noise_sigma"": 7.437205054999039, ""line_count"": 2, ""perspective_strength"": 0.01797386273559281}",unreviewed
captcha_002896,8728,data/captcha_images/captcha_002896_8728.png,sklearn_00309|sklearn_00118|sklearn_00723|sklearn_00775,"{""blur_radius"": 0.42831399354835265, ""rotation"": 2.9393004415752797, ""brightness"": 1.0610524481540728, ""contrast"": 0.9668940328151673, ""noise_sigma"": 4.8055176900226115, ""line_count"": 2, ""perspective_strength"": 0.01447806227889195}",unreviewed
captcha_003088,0276,data/captcha_images/captcha_003088_0276.png,sklearn_00526|sklearn_01403|sklearn_01135|sklearn_00581,"{""blur_radius"": 0.4097544484935155, ""rotation"": 3.6070226164867423, ""brightness"": 0.9522179947095337, ""contrast"": 0.9970120192886329, ""noise_sigma"": 7.64200412589711, ""line_count"": 0, ""perspective_strength"": 0.02239032912154645}",unreviewed
captcha_001648,0121,data/captcha_images/captcha_001648_0121.png,sklearn_00441|sklearn_00177|sklearn_00388|sklearn_00200,"{""blur_radius"": 0.15175009308445742, ""rotation"": 1.4602465948680772, ""brightness"": 1.1152245345404017, ""contrast"": 1.1388067749818704, ""noise_sigma"": 5.526205771715903, ""line_count"": 0, ""perspective_strength"": 0.014473756193879464}",unreviewed
captcha_002815,7962,data/captcha_images/captcha_002815_7962.png,sklearn_00870|sklearn_01176|sklearn_00734|sklearn_01051,"{""blur_radius"": 0.25042507960471705, ""rotation"": 0.9608689869232103, ""brightness"": 1.1214114904891532, ""contrast"": 1.189581845669263, ""noise_sigma"": 4.136268056435766, ""line_count"": 2, ""perspective_strength"": 0.004153796254862255}",unreviewed
captcha_004965,1988,data/captcha_images/captcha_004965_1988.png,sklearn_00298|sklearn_00608|sklearn_01794|sklearn_01401,"{""blur_radius"": 0.8546791390424895, ""rotation"": 3.5540333072190773, ""brightness"": 1.0588004531973103, ""contrast"": 1.1706673818450972, ""noise_sigma"": 5.358708853873207, ""line_count"": 3, ""perspective_strength"": 0.0035279685392878932}",unreviewed
